ticker,year,month,return,contract,start_date,start_value,end_date,end_value
PA,2003,12,0.0492966215112273,PA_2003-12,2003-12-01,188.0,2003-12-31,197.5
PA,2004,1,0.1514910082022687,PA_2004-01,2004-01-05,199.0,2004-01-30,231.55
PA,2004,2,-0.022735495380817206,PA_2004-02,2004-02-02,238.0,2004-02-27,232.65
PA,2004,3,0.19115507747147956,PA_2004-03,2004-03-01,239.5,2004-03-31,289.95
PA,2004,4,-0.11920156706969763,PA_2004-04,2004-04-01,291.0,2004-04-30,258.3
PA,2004,5,-0.03614737378809048,PA_2004-05,2004-05-03,269.0,2004-05-28,259.45
PA,2004,6,-0.18815856287145816,PA_2004-06,2004-06-01,259.45,2004-06-30,214.95
PA,2004,7,0.013908430046131931,PA_2004-07,2004-07-01,214.2,2004-07-30,217.2
PA,2004,8,-0.021476722205635183,PA_2004-08,2004-08-02,221.2,2004-08-31,216.5
PA,2004,9,0.03278982282299097,PA_2004-09,2004-09-01,217.5,2004-09-30,224.75
PA,2004,10,-0.06300577309240313,PA_2004-10,2004-10-01,226.0,2004-10-29,212.2
PA,2004,11,-0.003980803758254347,PA_2004-11,2004-11-01,213.95,2004-11-30,213.1
PA,2004,12,-0.14567063830333513,PA_2004-12,2004-12-01,214.3,2004-12-30,185.25
PA,2005,1,0.03419136474827934,PA_2005-01,2005-01-03,184.0,2005-01-31,190.4
PA,2005,2,-0.05242870582579394,PA_2005-02,2005-02-01,194.8,2005-02-28,184.85
PA,2005,3,0.10097591734000218,PA_2005-03,2005-03-01,184.0,2005-03-31,203.55
PA,2005,4,-0.02544412643326729,PA_2005-04,2005-04-01,203.0,2005-04-29,197.9
PA,2005,5,-0.06420016890967735,PA_2005-05,2005-05-02,197.0,2005-05-31,184.75
PA,2005,6,-0.012290199763037647,PA_2005-06,2005-06-01,184.2,2005-06-30,181.95
PA,2005,7,0.07189680486253691,PA_2005-07,2005-07-01,181.1,2005-07-29,194.6
PA,2005,8,-0.07286867065123741,PA_2005-08,2005-08-01,198.5,2005-08-31,184.55
PA,2005,9,0.08238110860546753,PA_2005-09,2005-09-01,184.0,2005-09-30,199.8
PA,2005,10,0.13230576748091993,PA_2005-10,2005-10-03,199.0,2005-10-31,227.15
PA,2005,11,0.12695962746128805,PA_2005-11,2005-11-01,229.0,2005-11-30,260.0
PA,2005,12,0.007484921231739597,PA_2005-12,2005-12-01,259.55,2005-12-30,261.5
PA,2006,1,0.11970017780657434,PA_2006-01,2006-01-03,263.45,2006-01-31,296.95
PA,2006,2,-0.010832875062922683,PA_2006-02,2006-02-01,297.0,2006-02-28,293.8
PA,2006,3,0.13251392602835182,PA_2006-03,2006-03-01,295.0,2006-03-31,336.8
PA,2006,4,0.11021987725713399,PA_2006-04,2006-04-03,337.7,2006-04-28,377.05
PA,2006,5,-0.07983575741165935,PA_2006-05,2006-05-01,382.5,2006-05-31,353.15
PA,2006,6,-0.08386371836250256,PA_2006-06,2006-06-01,351.8,2006-06-30,323.5
PA,2006,7,-0.021368667712423302,PA_2006-07,2006-07-05,324.0,2006-07-31,317.15
PA,2006,8,0.07346843788927614,PA_2006-08,2006-08-01,324.0,2006-08-31,348.7
PA,2006,9,-0.10092591858996065,PA_2006-09,2006-09-01,350.0,2006-09-29,316.4
PA,2006,10,0.01782132518063546,PA_2006-10,2006-10-02,317.0,2006-10-31,322.7
PA,2006,11,0.012944190365207804,PA_2006-11,2006-11-01,330.05,2006-11-30,334.35
PA,2006,12,0.013832302048451876,PA_2006-12,2006-12-01,333.85,2006-12-29,338.5
PA,2007,1,0.004561850306877118,PA_2007-01,2007-01-03,339.0,2007-01-31,340.55
PA,2007,2,0.022546151762020412,PA_2007-02,2007-02-01,348.65,2007-02-28,356.6
PA,2007,3,-0.0009792264893823594,PA_2007-03,2007-03-01,357.6,2007-03-30,357.25
PA,2007,4,0.04862306583167176,PA_2007-04,2007-04-02,356.25,2007-04-30,374.0
PA,2007,5,-0.0152877686631266,PA_2007-05,2007-05-01,379.0,2007-05-31,373.25
PA,2007,6,-0.012807724789908445,PA_2007-06,2007-06-01,373.25,2007-06-29,368.5
PA,2007,7,-0.0038084920897833927,PA_2007-07,2007-07-02,368.3,2007-07-31,366.9
PA,2007,8,-0.08727041079498957,PA_2007-08,2007-08-01,368.55,2007-08-31,337.75
PA,2007,9,0.04637796009093637,PA_2007-09,2007-09-04,336.0,2007-09-28,351.95
PA,2007,10,0.058455966366441056,PA_2007-10,2007-10-01,353.0,2007-10-31,374.25
PA,2007,11,-0.07007713794556301,PA_2007-11,2007-11-01,379.0,2007-11-30,353.35
PA,2007,12,0.06895509929106024,PA_2007-12,2007-12-03,353.0,2007-12-31,378.2
PA,2008,1,0.05055978987028352,PA_2008-01,2008-01-02,375.05,2008-01-31,394.5
PA,2008,2,0.3704066779684939,PA_2008-02,2008-02-01,398.15,2008-02-29,576.65
PA,2008,3,-0.23603214780709691,PA_2008-03,2008-03-03,570.05,2008-03-31,450.2
PA,2008,4,-0.03349539784821029,PA_2008-04,2008-04-01,437.15,2008-04-30,422.75
PA,2008,5,0.06347606372564504,PA_2008-05,2008-05-01,412.0,2008-05-30,439.0
PA,2008,6,0.065004830308996,PA_2008-06,2008-06-02,435.5,2008-06-30,464.75
PA,2008,7,-0.19698963686158646,PA_2008-07,2008-07-01,467.0,2008-07-31,383.5
PA,2008,8,-0.20339307389679334,PA_2008-08,2008-08-01,376.0,2008-08-29,306.8
PA,2008,9,-0.4118580484944265,PA_2008-09,2008-09-02,306.0,2008-09-30,202.7
PA,2008,10,-0.014675055051850893,PA_2008-10,2008-10-01,202.5,2008-10-31,199.55
PA,2008,11,-0.04725684484666483,PA_2008-11,2008-11-03,203.65,2008-11-28,194.25
PA,2008,12,-0.011067306639681786,PA_2008-12,2008-12-01,190.8,2008-12-31,188.7
PA,2009,1,0.01879950927331672,PA_2009-01,2009-01-02,189.7,2009-01-30,193.3
PA,2009,2,-0.004079556907285416,PA_2009-02,2009-02-02,196.5,2009-02-27,195.7
PA,2009,3,0.1001435969956866,PA_2009-03,2009-03-02,197.95,2009-03-31,218.8
PA,2009,4,0.019436058377118974,PA_2009-04,2009-04-01,214.0,2009-04-30,218.2
PA,2009,5,0.08408681143923259,PA_2009-05,2009-05-01,218.3,2009-05-29,237.45
PA,2009,6,0.04482314779668812,PA_2009-06,2009-06-01,239.95,2009-06-30,250.95
PA,2009,7,0.05296553557991272,PA_2009-07,2009-07-01,250.95,2009-07-31,264.6
PA,2009,8,0.09762973330713993,PA_2009-08,2009-08-03,266.2,2009-08-31,293.5
PA,2009,9,0.022134890363092245,PA_2009-09,2009-09-01,292.65,2009-09-30,299.2
PA,2009,10,0.0862101793672313,PA_2009-10,2009-10-01,296.55,2009-10-30,323.25
PA,2009,11,0.00027442371193074595,PA_2009-11,2009-11-20,364.35,2009-11-30,364.45
PA,2009,12,0.10485787679326045,PA_2009-12,2009-12-01,368.15,2009-12-31,408.85
PA,2010,1,0.006808536939653526,PA_2010-01,2010-01-04,409.85,2010-01-29,412.65
PA,2010,2,0.030136536384368813,PA_2010-02,2010-02-12,420.0,2010-02-26,432.85
PA,2010,3,0.08884778499788257,PA_2010-03,2010-03-01,437.5,2010-03-31,478.15
PA,2010,4,0.1487223450154052,PA_2010-04,2010-04-01,478.95,2010-04-30,555.75
PA,2010,5,-0.17062551703076334,PA_2010-05,2010-05-03,548.25,2010-05-28,462.25
PA,2010,6,-0.020600917850162992,PA_2010-06,2010-06-01,453.65,2010-06-30,444.4
PA,2010,7,0.12431683450738044,PA_2010-07,2010-07-01,441.55,2010-07-30,500.0
PA,2010,8,-0.03118336568248643,PA_2010-08,2010-08-02,516.25,2010-08-31,500.4
PA,2010,9,0.0971762524392934,PA_2010-09,2010-09-01,518.35,2010-09-30,571.25
PA,2010,10,0.13231416090145595,PA_2010-10,2010-10-01,565.15,2010-10-29,645.1
PA,2010,11,0.07735145853147486,PA_2010-11,2010-11-01,649.7,2010-11-30,701.95
PA,2010,12,0.09322099059466045,PA_2010-12,2010-12-01,731.8,2010-12-31,803.3
PA,2011,1,0.020698040862598664,PA_2011-01,2011-01-03,803.3,2011-01-31,820.1
PA,2011,2,-0.03204414906010114,PA_2011-02,2011-02-01,824.45,2011-02-28,798.45
PA,2011,3,-0.06014190572457067,PA_2011-03,2011-03-01,815.5,2011-03-31,767.9
PA,2011,4,0.03115636624934979,PA_2011-04,2011-04-01,767.85,2011-04-29,792.15
PA,2011,5,-0.006136164986895189,PA_2011-05,2011-05-02,784.65,2011-05-31,779.85
PA,2011,6,-0.024503224425923713,PA_2011-06,2011-06-01,778.75,2011-06-30,759.9
PA,2011,7,0.08185155944540796,PA_2011-07,2011-07-01,762.65,2011-07-29,827.7
PA,2011,8,-0.050912897502217946,PA_2011-08,2011-08-01,830.0,2011-08-31,788.8
PA,2011,9,-0.250509541034707,PA_2011-09,2011-09-01,789.5,2011-09-30,614.55
PA,2011,10,0.06528107324635524,PA_2011-10,2011-10-03,610.0,2011-10-31,651.15
PA,2011,11,-0.03955748608495667,PA_2011-11,2011-11-01,635.55,2011-11-30,610.9
PA,2011,12,0.04101263411667665,PA_2011-12,2011-12-01,629.4,2011-12-30,655.75
PA,2012,1,0.04218277037235135,PA_2012-01,2012-01-03,658.0,2012-01-31,686.35
PA,2012,2,0.014100789112755547,PA_2012-02,2012-02-01,697.15,2012-02-29,707.05
PA,2012,3,-0.09133095569315075,PA_2012-03,2012-03-01,716.05,2012-03-30,653.55
PA,2012,4,0.046265326119222974,PA_2012-04,2012-04-02,651.5,2012-04-30,682.35
PA,2012,5,-0.10647771120575714,PA_2012-05,2012-05-01,681.65,2012-05-31,612.8
PA,2012,6,-0.04919366854926105,PA_2012-06,2012-06-01,613.5,2012-06-29,584.05
PA,2012,7,0.009442458825999603,PA_2012-07,2012-07-02,585.0,2012-07-31,590.55
PA,2012,8,0.07448142515961421,PA_2012-08,2012-08-01,583.25,2012-08-31,628.35
PA,2012,9,-0.0008584696355841434,PA_2012-09,2012-09-04,640.95,2012-09-28,640.4
PA,2012,10,-0.04316755246882536,PA_2012-10,2012-10-01,636.7,2012-10-31,609.8
PA,2012,11,0.11340729673801932,PA_2012-11,2012-11-01,613.3,2012-11-30,686.95
PA,2012,12,0.017723708664696212,PA_2012-12,2012-12-03,690.65,2012-12-31,703.0
PA,2013,1,0.058468740346044226,PA_2013-01,2013-01-02,703.35,2013-01-31,745.7
PA,2013,2,-0.03154200551580995,PA_2013-02,2013-02-01,756.85,2013-02-28,733.35
PA,2013,3,0.0640132460615164,PA_2013-03,2013-03-01,720.05,2013-03-28,767.65
PA,2013,4,-0.10105202127210251,PA_2013-04,2013-04-01,772.0,2013-04-30,697.8
PA,2013,5,0.09353126871882844,PA_2013-05,2013-05-01,685.4,2013-05-31,752.6
PA,2013,6,-0.13938632086542263,PA_2013-06,2013-06-03,758.6,2013-06-28,659.9
PA,2013,7,0.09844719394247375,PA_2013-07,2013-07-01,658.25,2013-07-31,726.35
PA,2013,8,-0.013468217050866593,PA_2013-08,2013-08-01,732.55,2013-08-30,722.75
PA,2013,9,0.01274255468891937,PA_2013-09,2013-09-03,717.4,2013-09-30,726.6
PA,2013,10,0.01704178395343631,PA_2013-10,2013-10-01,724.35,2013-10-31,736.8
PA,2013,11,-0.02799880967442729,PA_2013-11,2013-11-01,738.85,2013-11-29,718.45
PA,2013,12,0.00712741470197594,PA_2013-12,2013-12-02,713.0,2013-12-31,718.1
PA,2014,1,-0.02006191242344831,PA_2014-01,2014-01-02,717.45,2014-01-31,703.2
PA,2014,2,0.0544854969349716,PA_2014-02,2014-02-03,704.5,2014-02-28,743.95
PA,2014,3,0.03588651192883015,PA_2014-03,2014-03-03,749.9,2014-03-31,777.3
PA,2014,4,0.04757551753603502,PA_2014-04,2014-04-01,774.75,2014-04-30,812.5
PA,2014,5,0.025811793490798096,PA_2014-05,2014-05-01,814.6,2014-05-30,835.9
PA,2014,6,0.011584985653533797,PA_2014-06,2014-06-02,832.45,2014-06-30,842.15
PA,2014,7,0.03434763395565046,PA_2014-07,2014-07-01,844.2,2014-07-31,873.7
PA,2014,8,0.049849639346792714,PA_2014-08,2014-08-01,864.75,2014-08-29,908.95
PA,2014,9,-0.13013964262340175,PA_2014-09,2014-09-02,883.0,2014-09-30,775.25
PA,2014,10,0.02202661911965819,PA_2014-10,2014-10-01,774.55,2014-10-31,791.8
PA,2014,11,0.009892500607071864,PA_2014-11,2014-11-03,804.7,2014-11-28,812.7
PA,2014,12,-0.012076088242147736,PA_2014-12,2014-12-01,808.1,2014-12-31,798.4
PA,2015,1,-0.03166575533580768,PA_2015-01,2015-01-02,797.25,2015-01-30,772.4
PA,2015,2,0.038024555361964155,PA_2015-02,2015-02-02,788.25,2015-02-27,818.8
PA,2015,3,-0.12220198245244569,PA_2015-03,2015-03-02,830.65,2015-03-31,735.1
PA,2015,4,0.056560130667560105,PA_2015-04,2015-04-01,733.8,2015-04-30,776.5
PA,2015,5,0.003223729419844672,PA_2015-05,2015-05-01,774.25,2015-05-29,776.75
PA,2015,6,-0.1391504788716388,PA_2015-06,2015-06-01,772.5,2015-06-30,672.15
PA,2015,7,-0.09934260802672741,PA_2015-07,2015-07-01,674.65,2015-07-31,610.85
PA,2015,8,-0.003070414428276924,PA_2015-08,2015-08-03,603.45,2015-08-31,601.6
PA,2015,9,0.11812839915489486,PA_2015-09,2015-09-01,579.0,2015-09-30,651.6
PA,2015,10,0.03539195034652052,PA_2015-10,2015-10-01,653.7,2015-10-30,677.25
PA,2015,11,-0.18659968738454585,PA_2015-11,2015-11-02,653.55,2015-11-30,542.3
PA,2015,12,0.03948777150711856,PA_2015-12,2015-12-01,540.0,2015-12-31,561.75
PA,2016,1,-0.12132073583834095,PA_2016-01,2016-01-04,562.8,2016-01-29,498.5
PA,2016,2,-0.01543890315165153,PA_2016-02,2016-02-01,502.6,2016-02-29,494.9
PA,2016,3,0.08593105407765515,PA_2016-03,2016-03-01,517.1,2016-03-31,563.5
PA,2016,4,0.10648527056657231,PA_2016-04,2016-04-01,564.25,2016-04-29,627.65
PA,2016,5,-0.13314357908953242,PA_2016-05,2016-05-02,626.1,2016-05-31,548.05
PA,2016,6,0.08891441404897374,PA_2016-06,2016-06-01,546.85,2016-06-30,597.7
PA,2016,7,0.16681715349696483,PA_2016-07,2016-07-01,600.7,2016-07-29,709.75
PA,2016,8,-0.06968063970627869,PA_2016-08,2016-08-01,716.85,2016-08-31,668.6
PA,2016,9,0.08688529743326279,PA_2016-09,2016-09-01,661.0,2016-09-30,721.0
PA,2016,10,-0.1555366814351354,PA_2016-10,2016-10-03,722.0,2016-10-31,618.0
PA,2016,11,0.19450330982379907,PA_2016-11,2016-11-01,635.05,2016-11-30,771.4
PA,2016,12,-0.09453822565733087,PA_2016-12,2016-12-01,751.05,2016-12-30,683.3
PA,2017,1,0.10399152959756963,PA_2017-01,2017-01-03,679.8,2017-01-31,754.3
PA,2017,2,0.009971081992536143,PA_2017-02,2017-02-01,763.4,2017-02-28,771.05
PA,2017,3,0.02467068712754748,PA_2017-03,2017-03-01,778.7,2017-03-31,798.15
PA,2017,4,0.03564660710027702,PA_2017-04,2017-04-03,797.75,2017-04-28,826.7
PA,2017,5,0.005632438056811197,PA_2017-05,2017-05-01,814.4,2017-05-31,819.0
PA,2017,6,0.016966895195388857,PA_2017-06,2017-06-01,824.0,2017-06-30,838.1
PA,2017,7,0.05341173752961755,PA_2017-07,2017-07-03,839.35,2017-07-31,885.4
PA,2017,8,0.0423398860862811,PA_2017-08,2017-08-01,891.35,2017-08-31,929.9
PA,2017,9,0.003742919565915547,PA_2017-09,2017-09-01,933.35,2017-09-29,936.85
PA,2017,10,0.0450693718852533,PA_2017-10,2017-10-02,936.0,2017-10-31,979.15
PA,2017,11,0.008451529315031634,PA_2017-11,2017-11-01,995.6,2017-11-30,1004.05
PA,2017,12,0.05581762656383057,PA_2017-12,2017-12-01,1003.4,2017-12-29,1061.0
PA,2018,1,-0.033292374583401174,PA_2018-01,2018-01-02,1058.2,2018-01-31,1023.55
PA,2018,2,0.02177259550928306,PA_2018-02,2018-02-01,1022.2,2018-02-28,1044.7
PA,2018,3,-0.09393181983420362,PA_2018-03,2018-03-01,1036.75,2018-03-29,943.8
PA,2018,4,0.01647985233840382,PA_2018-04,2018-04-02,944.85,2018-04-30,960.55
PA,2018,5,0.028989034876040178,PA_2018-05,2018-05-01,953.65,2018-05-31,981.7
PA,2018,6,-0.03034772793004869,PA_2018-06,2018-06-01,980.2,2018-06-29,950.9
PA,2018,7,-0.013853588996970465,PA_2018-07,2018-07-02,944.9,2018-07-31,931.9
PA,2018,8,0.04880562980093273,PA_2018-08,2018-08-01,923.7,2018-08-31,969.9
PA,2018,9,0.10073126047004029,PA_2018-09,2018-09-04,970.0,2018-09-28,1072.8
PA,2018,10,0.003750590425668123,PA_2018-10,2018-10-01,1064.5,2018-10-31,1068.5
PA,2018,11,0.07770205636084769,PA_2018-11,2018-11-01,1079.2,2018-11-30,1166.4
PA,2018,12,0.0400496566988901,PA_2018-12,2018-12-03,1150.2,2018-12-31,1197.2
PA,2019,1,0.08088286870036555,PA_2019-01,2019-01-02,1198.9,2019-01-31,1299.9
PA,2019,2,0.14502729841710016,PA_2019-02,2019-02-01,1310.3,2019-02-28,1514.8
PA,2019,3,-0.12194711438379263,PA_2019-03,2019-03-01,1519.1,2019-03-29,1344.7
PA,2019,4,0.024748663918938235,PA_2019-04,2019-04-01,1348.9,2019-04-30,1382.7
PA,2019,5,-0.007096731685765815,PA_2019-05,2019-05-01,1343.4,2019-05-31,1333.9
PA,2019,6,0.1552400994922651,PA_2019-06,2019-06-03,1310.6,2019-06-28,1530.7
PA,2019,7,-0.0019005805766947328,PA_2019-07,2019-07-01,1527.3,2019-07-31,1524.4
PA,2019,8,0.014659948410684836,PA_2019-08,2019-08-01,1516.8,2019-08-30,1539.2
PA,2019,9,0.07105439231687143,PA_2019-09,2019-09-03,1534.5,2019-09-30,1647.5
PA,2019,10,0.06355169143741664,PA_2019-10,2019-10-01,1647.5,2019-10-31,1755.6
PA,2019,11,0.025231401985110063,PA_2019-11,2019-11-01,1765.0,2019-11-29,1810.1
PA,2019,12,0.052084748926435644,PA_2019-12,2019-12-02,1812.4,2019-12-31,1909.3
PA,2020,1,0.1513153689801592,PA_2020-01,2020-01-02,1912.3,2020-01-31,2224.7
PA,2020,2,0.1202639743938104,PA_2020-02,2020-02-03,2223.1,2020-02-28,2507.2
PA,2020,3,-0.07407078199423377,PA_2020-03,2020-03-02,2482.0,2020-03-31,2304.8
PA,2020,4,-0.13780394958159203,PA_2020-04,2020-04-01,2245.0,2020-04-30,1956.0
PA,2020,5,0.024453400566563914,PA_2020-05,2020-05-01,1886.5,2020-05-29,1933.2
PA,2020,6,0.014802185805135584,PA_2020-06,2020-06-01,1938.0,2020-06-30,1966.9
PA,2020,7,0.09237783112769746,PA_2020-07,2020-07-01,1956.0,2020-07-31,2145.3
PA,2020,8,0.04022793163695516,PA_2020-08,2020-08-27,2175.5,2020-08-31,2264.8
PA,2020,9,0.017438287196769053,PA_2020-09,2020-09-01,2296.6,2020-09-30,2337.0
PA,2020,10,-0.04208405184093074,PA_2020-10,2020-10-01,2312.5,2020-10-30,2217.2
PA,2020,11,0.07652966528198948,PA_2020-11,2020-11-02,2224.2,2020-11-30,2401.1
PA,2020,12,0.02659555497395911,PA_2020-12,2020-12-01,2389.4,2020-12-31,2453.8
PA,2021,1,-0.10972067573554284,PA_2021-01,2021-01-04,2464.5,2021-01-29,2208.4
PA,2021,2,0.03094727382684597,PA_2021-02,2021-02-01,2243.0,2021-02-26,2313.5
PA,2021,3,0.12523948465951684,PA_2021-03,2021-03-01,2311.5,2021-03-31,2619.9
PA,2021,4,0.11931194871089297,PA_2021-04,2021-04-01,2621.5,2021-04-30,2953.7
PA,2021,5,0.02724866539167238,PA_2021-05,2021-05-26,2751.3,2021-05-28,2827.3
PA,2021,6,-0.02873251248002098,PA_2021-06,2021-06-01,2859.8,2021-06-30,2778.8
PA,2021,7,-0.04878657866133865,PA_2021-07,2021-07-01,2789.0,2021-07-30,2656.2
PA,2021,8,-0.08228170345237537,PA_2021-08,2021-08-02,2686.5,2021-08-31,2474.3
PA,2021,9,-0.2604431900207085,PA_2021-09,2021-09-01,2465.0,2021-09-30,1899.8
PA,2021,10,0.050382098705682436,PA_2021-10,2021-10-01,1883.0,2021-10-29,1980.3
PA,2021,11,-0.18645107107506517,PA_2021-11,2021-11-01,2052.9,2021-11-30,1703.7
PA,2021,12,0.08613832073654855,PA_2021-12,2021-12-01,1747.5,2021-12-31,1904.7
PA,2022,1,0.21660668158967,PA_2022-01,2022-01-03,1897.0,2022-01-31,2355.8
PA,2022,2,0.06399246240271228,PA_2022-02,2022-02-01,2347.0,2022-02-28,2502.1
PA,2022,3,-0.11739371870558364,PA_2022-03,2022-03-01,2536.0,2022-03-31,2255.1
PA,2022,4,0.02058316590742217,PA_2022-04,2022-04-01,2260.0,2022-04-29,2307.0
PA,2022,5,-0.10385453271951593,PA_2022-05,2022-05-02,2219.1,2022-05-31,2000.2
PA,2022,6,-0.04382276103890234,PA_2022-06,2022-06-01,2001.1,2022-06-30,1915.3
PA,2022,7,0.10574144518264394,PA_2022-07,2022-07-01,1916.0,2022-07-29,2129.7
PA,2022,8,-0.06103017995364685,PA_2022-08,2022-08-01,2204.2,2022-08-31,2073.7
PA,2022,9,0.04652437996002632,PA_2022-09,2022-09-01,2083.0,2022-09-30,2182.2
PA,2022,10,-0.17637133116351925,PA_2022-10,2022-10-03,2185.0,2022-10-31,1831.7
PA,2022,11,-0.011767358719737568,PA_2022-11,2022-11-01,1880.6,2022-11-30,1858.6
PA,2022,12,-0.07941230824960918,PA_2022-12,2022-12-01,1942.6,2022-12-30,1794.3
PA,2023,1,-0.09053909134553302,PA_2023-01,2023-01-03,1804.5,2023-01-31,1648.3
PA,2023,2,-0.13820466637684697,PA_2023-02,2023-02-01,1636.2,2023-02-28,1425.0
PA,2023,3,0.020792760584526424,PA_2023-03,2023-03-01,1446.9,2023-03-31,1477.3
PA,2023,4,0.03600712605093473,PA_2023-04,2023-04-03,1456.5,2023-04-28,1509.9
PA,2023,5,-0.0626437695868541,PA_2023-05,2023-05-01,1437.7,2023-05-31,1350.4
PA,2023,6,-0.13078412390891003,PA_2023-06,2023-06-01,1376.1,2023-06-30,1207.4
PA,2023,7,0.03925207143735845,PA_2023-07,2023-07-03,1226.5,2023-07-31,1275.6
PA,2023,8,-0.025912183645138236,PA_2023-08,2023-08-01,1247.1,2023-08-31,1215.2
PA,2023,9,0.02291399724502666,PA_2023-09,2023-09-01,1233.9,2023-09-29,1262.5
PA,2023,10,-0.10757810648988617,PA_2023-10,2023-10-02,1254.0,2023-10-31,1126.1
PA,2023,11,-0.0882676121446773,PA_2023-11,2023-11-01,1107.9,2023-11-30,1014.3
PA,2023,12,0.0934093725152286,PA_2023-12,2023-12-01,1010.1,2023-12-29,1109.0
PA,2024,1,-0.10666383931717839,PA_2024-01,2024-01-02,1109.0,2024-01-31,996.8
PA,2024,2,-0.03517190087403147,PA_2024-02,2024-02-01,975.1,2024-02-29,941.4
PA,2024,3,0.059547404848928,PA_2024-03,2024-03-01,961.6,2024-03-28,1020.6
PA,2024,4,-0.07108974791053624,PA_2024-04,2024-04-01,1023.0,2024-04-30,952.8
PA,2024,5,-0.04681109116100935,PA_2024-05,2024-05-01,949.0,2024-05-31,905.6
PA,2024,6,0.05523360121560325,PA_2024-06,2024-06-03,924.5,2024-06-28,977.0
PA,2024,7,-0.04728614114014429,PA_2024-07,2024-07-01,970.0,2024-07-31,925.2
PA,2024,8,0.07450711320748446,PA_2024-08,2024-08-01,894.6,2024-08-30,963.8
PA,2024,9,0.06397979501855436,PA_2024-09,2024-09-03,939.9,2024-09-30,1002.0
PA,2024,10,0.10680091921979498,PA_2024-10,2024-10-01,999.0,2024-10-31,1111.6
PA,2024,11,-0.11577508169188507,PA_2024-11,2024-11-01,1113.2,2024-11-29,991.5
PA,2024,12,-0.09240899370484622,PA_2024-12,2024-12-02,994.7,2024-12-31,906.9
PA,2025,1,0.16640119092174402,PA_2025-01,2025-01-02,907.5,2025-01-31,1071.8
PA,2025,2,-0.14679892617520762,PA_2025-02,2025-02-03,1050.3,2025-02-28,906.9
