ticker,year,month,return,contract,start_date,start_value,end_date,end_value
GD,2005,1,-0.018508200803790696,GD_2005-01,2005-01-03,430.8,2005-01-31,422.9
GD,2005,2,0.03086449889949232,GD_2005-02,2005-02-01,424.3,2005-02-28,437.6
GD,2005,3,-0.013401309621160564,GD_2005-03,2005-03-01,435.7,2005-03-31,429.9
GD,2005,4,0.01153149309563186,GD_2005-04,2005-04-01,431.1,2005-04-29,436.1
GD,2005,5,-0.03343848151227803,GD_2005-05,2005-05-02,431.8,2005-05-31,417.6
GD,2005,6,0.043007328844171334,GD_2005-06,2005-06-01,418.7,2005-06-30,437.1
GD,2005,7,0.002321263809243462,GD_2005-07,2005-07-01,430.3,2005-07-29,431.3
GD,2005,8,0.005762376207675956,GD_2005-08,2005-08-01,432.6,2005-08-31,435.1
GD,2005,9,0.05593419412702191,GD_2005-09,2005-09-01,445.0,2005-09-30,470.6
GD,2005,10,-0.009804000096620856,GD_2005-10,2005-10-03,471.5,2005-10-31,466.9
GD,2005,11,0.07113831612158632,GD_2005-11,2005-11-01,462.5,2005-11-30,496.6
GD,2005,12,0.04111110934904097,GD_2005-12,2005-12-01,498.0,2005-12-30,518.9
GD,2006,1,0.06916737632990376,GD_2006-01,2006-01-03,534.8,2006-01-31,573.1
GD,2006,2,-0.01949310998421408,GD_2006-02,2006-02-01,575.0,2006-02-28,563.9
GD,2006,3,0.0275891533374458,GD_2006-03,2006-03-01,568.4,2006-03-31,584.3
GD,2006,4,0.10748483136513778,GD_2006-04,2006-04-03,587.8,2006-04-28,654.5
GD,2006,5,-0.02854937810671836,GD_2006-05,2006-05-01,664.4,2006-05-31,645.7
GD,2006,6,-0.053417659701480096,GD_2006-06,2006-06-01,649.8,2006-06-30,616.0
GD,2006,7,0.006298241572361587,GD_2006-07,2006-07-05,633.1,2006-07-31,637.1
GD,2006,8,-0.019234394018013357,GD_2006-08,2006-08-01,640.4,2006-08-31,628.2
GD,2006,9,-0.045990719057670604,GD_2006-09,2006-09-01,629.6,2006-09-29,601.3
GD,2006,10,0.004625049539562193,GD_2006-10,2006-10-02,604.0,2006-10-31,606.8
GD,2006,11,0.04339621332513112,GD_2006-11,2006-11-01,622.3,2006-11-30,649.9
GD,2006,12,-0.02629695229046199,GD_2006-12,2006-12-01,655.0,2006-12-29,638.0
GD,2007,1,0.017405137105779615,GD_2007-01,2007-01-03,643.6,2007-01-31,654.9
GD,2007,2,0.021037590292658347,GD_2007-02,2007-02-01,658.5,2007-02-28,672.5
GD,2007,3,-0.0034480208060795763,GD_2007-03,2007-03-01,668.2,2007-03-30,665.9
GD,2007,4,0.01830849899981071,GD_2007-04,2007-04-02,671.1,2007-04-30,683.5
GD,2007,5,-0.02484692280564663,GD_2007-05,2007-05-01,680.5,2007-05-31,663.8
GD,2007,6,-0.02368411904042179,GD_2007-06,2007-06-01,666.5,2007-06-29,650.9
GD,2007,7,0.012157748250766069,GD_2007-07,2007-07-02,662.2,2007-07-31,670.3
GD,2007,8,0.01071120029419118,GD_2007-08,2007-08-01,668.6,2007-08-31,675.8
GD,2007,9,0.08117082757492666,GD_2007-09,2007-09-04,688.3,2007-09-28,746.5
GD,2007,10,0.05824627541140641,GD_2007-10,2007-10-01,750.3,2007-10-31,795.3
GD,2007,11,-0.013897886361008438,GD_2007-11,2007-11-01,797.0,2007-11-30,786.0
GD,2007,12,0.059744937253336405,GD_2007-12,2007-12-03,789.4,2007-12-31,838.0
GD,2008,1,0.08802340845880566,GD_2008-01,2008-01-02,847.7,2008-01-31,925.7
GD,2008,2,0.047467961741362835,GD_2008-02,2008-02-01,929.8,2008-02-29,975.0
GD,2008,3,-0.07037762707415642,GD_2008-03,2008-03-03,985.9,2008-03-31,918.9
GD,2008,4,-0.062071893486803933,GD_2008-04,2008-04-01,920.5,2008-04-30,865.1
GD,2008,5,0.02470104527715191,GD_2008-05,2008-05-01,867.7,2008-05-30,889.4
GD,2008,6,0.04067388526921517,GD_2008-06,2008-06-02,891.3,2008-06-30,928.3
GD,2008,7,-0.02883780638784578,GD_2008-07,2008-07-01,942.8,2008-07-31,916.0
GD,2008,8,-0.09900010003994987,GD_2008-08,2008-08-01,917.7,2008-08-29,831.2
GD,2008,9,0.08117370911043122,GD_2008-09,2008-09-02,808.9,2008-09-30,877.3
GD,2008,10,-0.1996448789933274,GD_2008-10,2008-10-01,876.9,2008-10-31,718.2
GD,2008,11,0.1008046991219655,GD_2008-11,2008-11-03,739.2,2008-11-28,817.6
GD,2008,12,0.07671228772861995,GD_2008-12,2008-12-01,819.0,2008-12-31,884.3
GD,2009,1,0.056543546064685896,GD_2009-01,2009-01-02,876.7,2009-01-30,927.7
GD,2009,2,0.016582353756310717,GD_2009-02,2009-02-02,927.0,2009-02-27,942.5
GD,2009,3,-0.018447541588874645,GD_2009-03,2009-03-02,941.0,2009-03-31,923.8
GD,2009,4,-0.031804800870066395,GD_2009-04,2009-04-01,920.0,2009-04-30,891.2
GD,2009,5,0.09749713457620457,GD_2009-05,2009-05-01,888.6,2009-05-29,979.6
GD,2009,6,-0.056187487608002684,GD_2009-06,2009-06-01,981.0,2009-06-30,927.4
GD,2009,7,0.012868018505643682,GD_2009-07,2009-07-01,942.0,2009-07-31,954.2
GD,2009,8,-0.0027267977042565424,GD_2009-08,2009-08-03,954.8,2009-08-31,952.2
GD,2009,9,0.059324287880880656,GD_2009-09,2009-09-01,950.6,2009-09-30,1008.7
GD,2009,10,0.03133951017532699,GD_2009-10,2009-10-01,1008.3,2009-10-30,1040.4
GD,2009,11,0.11387715181520495,GD_2009-11,2009-11-02,1054.6,2009-11-30,1181.8
GD,2009,12,-0.07485052226111892,GD_2009-12,2009-12-01,1181.4,2009-12-31,1096.2
GD,2010,1,-0.010742425299079473,GD_2010-01,2010-01-04,1095.0,2010-01-29,1083.3
GD,2010,2,0.033627305120147846,GD_2010-02,2010-02-01,1081.9,2010-02-26,1118.9
GD,2010,3,-0.004210532536343382,GD_2010-03,2010-03-01,1118.6,2010-03-31,1113.9
GD,2010,4,0.05761188677762821,GD_2010-04,2010-04-01,1114.6,2010-04-30,1180.7
GD,2010,5,0.026465626146272264,GD_2010-05,2010-05-03,1182.0,2010-05-28,1213.7
GD,2010,6,0.023715884511414258,GD_2010-06,2010-06-01,1216.7,2010-06-30,1245.9
GD,2010,7,-0.021850101205721163,GD_2010-07,2010-07-01,1207.6,2010-07-30,1181.5
GD,2010,8,0.05445872214725561,GD_2010-08,2010-08-02,1182.8,2010-08-31,1249.0
GD,2010,9,0.04764854833467378,GD_2010-09,2010-09-01,1247.9,2010-09-30,1308.8
GD,2010,10,0.03599668786309141,GD_2010-10,2010-10-01,1309.6,2010-10-29,1357.6
GD,2010,11,0.019091223961831008,GD_2010-11,2010-11-01,1359.3,2010-11-30,1385.5
GD,2010,12,0.023994601015830046,GD_2010-12,2010-12-01,1387.7,2010-12-31,1421.4
GD,2011,1,-0.059932133085810906,GD_2011-01,2011-01-03,1416.5,2011-01-31,1334.1
GD,2011,2,0.05533683239574643,GD_2011-02,2011-02-01,1334.0,2011-02-28,1409.9
GD,2011,3,0.016674058716670683,GD_2011-03,2011-03-01,1415.5,2011-03-31,1439.3
GD,2011,4,0.08204719969162669,GD_2011-04,2011-04-01,1433.8,2011-04-29,1556.4
GD,2011,5,-0.022017111842086927,GD_2011-05,2011-05-02,1570.5,2011-05-31,1536.3
GD,2011,6,-0.022242148733720643,GD_2011-06,2011-06-01,1536.6,2011-06-30,1502.8
GD,2011,7,0.08296268700316178,GD_2011-07,2011-07-01,1499.4,2011-07-29,1629.1
GD,2011,8,0.12113692897062771,GD_2011-08,2011-08-01,1620.6,2011-08-31,1829.3
GD,2011,9,-0.11952170224993956,GD_2011-09,2011-09-01,1827.7,2011-09-30,1621.8
GD,2011,10,0.059773633441725205,GD_2011-10,2011-10-03,1625.1,2011-10-31,1725.2
GD,2011,11,0.013303965626362886,GD_2011-11,2011-11-01,1724.8,2011-11-30,1747.9
GD,2011,12,-0.11200801711706888,GD_2011-12,2011-12-01,1752.5,2011-12-30,1566.8
GD,2012,1,0.0994934907158078,GD_2012-01,2012-01-03,1574.4,2012-01-31,1739.1
GD,2012,2,-0.016516848490034326,GD_2012-02,2012-02-01,1739.8,2012-02-29,1711.3
GD,2012,3,-0.018093330599050526,GD_2012-03,2012-03-01,1701.0,2012-03-30,1670.5
GD,2012,4,-0.004376899393823787,GD_2012-04,2012-04-02,1671.5,2012-04-30,1664.2
GD,2012,5,-0.06212484487525276,GD_2012-05,2012-05-01,1663.5,2012-05-31,1563.3
GD,2012,6,0.02678618770424959,GD_2012-06,2012-06-01,1561.8,2012-06-29,1604.2
GD,2012,7,0.012363566790322137,GD_2012-07,2012-07-02,1591.6,2012-07-31,1611.4
GD,2012,8,0.0421133994363661,GD_2012-08,2012-08-01,1615.8,2012-08-31,1685.3
GD,2012,9,0.0448852454069564,GD_2012-09,2012-09-04,1694.7,2012-09-28,1772.5
GD,2012,10,-0.03126686216409291,GD_2012-10,2012-10-01,1773.7,2012-10-31,1719.1
GD,2012,11,-0.007218566680976728,GD_2012-11,2012-11-01,1724.0,2012-11-30,1711.6
GD,2012,12,-0.02341392011931832,GD_2012-12,2012-12-03,1715.5,2012-12-31,1675.8
GD,2013,1,-0.008690234786753044,GD_2013-01,2013-01-02,1675.8,2013-01-31,1661.3
GD,2013,2,-0.053723644566733474,GD_2013-02,2013-02-01,1665.2,2013-02-28,1578.1
GD,2013,3,0.010270718179730869,GD_2013-03,2013-03-01,1578.9,2013-03-28,1595.2
GD,2013,4,-0.08212547082709573,GD_2013-04,2013-04-01,1598.1,2013-04-30,1472.1
GD,2013,5,-0.040454322112225105,GD_2013-05,2013-05-01,1450.3,2013-05-31,1392.8
GD,2013,6,-0.1265610089144632,GD_2013-06,2013-06-03,1388.8,2013-06-28,1223.7
GD,2013,7,0.0605436665441786,GD_2013-07,2013-07-01,1235.3,2013-07-31,1312.4
GD,2013,8,0.052810270086097774,GD_2013-08,2013-08-01,1324.0,2013-08-30,1395.8
GD,2013,9,-0.04473353854769229,GD_2013-09,2013-09-03,1387.5,2013-09-30,1326.8
GD,2013,10,-0.0033937963868881683,GD_2013-10,2013-10-01,1328.2,2013-10-31,1323.7
GD,2013,11,-0.0578689881026489,GD_2013-11,2013-11-01,1325.0,2013-11-29,1250.5
GD,2013,12,-0.039387047152334105,GD_2013-12,2013-12-02,1250.6,2013-12-31,1202.3
GD,2014,1,0.022595683791352673,GD_2014-01,2014-01-02,1212.1,2014-01-31,1239.8
GD,2014,2,0.06212014027328944,GD_2014-02,2014-02-03,1242.0,2014-02-28,1321.6
GD,2014,3,-0.04515938443235665,GD_2014-03,2014-03-03,1343.0,2014-03-31,1283.7
GD,2014,4,0.008758048617676898,GD_2014-04,2014-04-01,1284.6,2014-04-30,1295.9
GD,2014,5,-0.034011247590688805,GD_2014-05,2014-05-01,1288.9,2014-05-30,1245.8
GD,2014,6,0.055602270093957906,GD_2014-06,2014-06-02,1250.5,2014-06-30,1322.0
GD,2014,7,-0.036164210601683774,GD_2014-07,2014-07-01,1328.9,2014-07-31,1281.7
GD,2014,8,0.002256722486097135,GD_2014-08,2014-08-01,1283.6,2014-08-29,1286.5
GD,2014,9,-0.04330590235892602,GD_2014-09,2014-09-02,1264.7,2014-09-30,1211.1
GD,2014,10,-0.03175403288553423,GD_2014-10,2014-10-01,1209.4,2014-10-31,1171.6
GD,2014,11,0.005375668903405437,GD_2014-11,2014-11-03,1168.8,2014-11-28,1175.1
GD,2014,12,0.021080362431278567,GD_2014-12,2014-12-01,1159.4,2014-12-31,1184.1
GD,2015,1,0.07440274002615846,GD_2015-01,2015-01-02,1187.2,2015-01-30,1278.9
GD,2015,2,-0.05602201883876275,GD_2015-02,2015-02-02,1283.0,2015-02-27,1213.1
GD,2015,3,-0.029977265502884785,GD_2015-03,2015-03-02,1219.0,2015-03-31,1183.0
GD,2015,4,-0.0006763612026527013,GD_2015-04,2015-04-01,1183.2,2015-04-30,1182.4
GD,2015,5,0.011923527165821075,GD_2015-05,2015-05-01,1175.5,2015-05-29,1189.6
GD,2015,6,-0.015244197643117081,GD_2015-06,2015-06-01,1189.8,2015-06-30,1171.8
GD,2015,7,-0.06805466509803276,GD_2015-07,2015-07-01,1171.9,2015-07-31,1094.8
GD,2015,8,0.03368834180021071,GD_2015-08,2015-08-03,1094.5,2015-08-31,1132.0
GD,2015,9,-0.021550073528311946,GD_2015-09,2015-09-01,1139.8,2015-09-30,1115.5
GD,2015,10,0.02384970527668428,GD_2015-10,2015-10-01,1114.5,2015-10-30,1141.4
GD,2015,11,-0.06864239395773504,GD_2015-11,2015-11-02,1141.1,2015-11-30,1065.4
GD,2015,12,-0.0041415721849511625,GD_2015-12,2015-12-01,1064.6,2015-12-31,1060.2
GD,2016,1,0.04957417048164068,GD_2016-01,2016-01-04,1062.5,2016-01-29,1116.5
GD,2016,2,0.09904364733390665,GD_2016-02,2016-02-01,1118.0,2016-02-29,1234.4
GD,2016,3,-0.008386469603325902,GD_2016-03,2016-03-01,1245.3,2016-03-31,1234.9
GD,2016,4,0.04468778069953071,GD_2016-04,2016-04-01,1234.1,2016-04-29,1290.5
GD,2016,5,-0.062084229141614926,GD_2016-05,2016-05-02,1294.1,2016-05-31,1216.2
GD,2016,6,0.08095811466740609,GD_2016-06,2016-06-01,1217.9,2016-06-30,1320.6
GD,2016,7,0.01206988278223621,GD_2016-07,2016-07-01,1334.1,2016-07-29,1350.3
GD,2016,8,-0.03367979760004146,GD_2016-08,2016-08-01,1352.7,2016-08-31,1307.9
GD,2016,9,0.005031265377718651,GD_2016-09,2016-09-01,1308.5,2016-09-30,1315.1
GD,2016,10,-0.036934154454725664,GD_2016-10,2016-10-03,1321.0,2016-10-31,1273.1
GD,2016,11,-0.08765088586862246,GD_2016-11,2016-11-01,1279.8,2016-11-30,1172.4
GD,2016,12,-0.020114138665033435,GD_2016-12,2016-12-01,1175.1,2016-12-30,1151.7
GD,2017,1,0.047220888604768904,GD_2017-01,2017-01-03,1154.0,2017-01-31,1209.8
GD,2017,2,0.033821803679307504,GD_2017-02,2017-02-01,1212.2,2017-02-28,1253.9
GD,2017,3,0.0010409577750645092,GD_2017-03,2017-03-01,1248.2,2017-03-31,1249.5
GD,2017,4,0.013015023807767173,GD_2017-04,2017-04-03,1251.9,2017-04-28,1268.3
GD,2017,5,0.005669306523316055,GD_2017-05,2017-05-01,1266.4,2017-05-31,1273.6
GD,2017,6,-0.023311449817016352,GD_2017-06,2017-06-01,1271.6,2017-06-30,1242.3
GD,2017,7,0.019496897379386865,GD_2017-07,2017-07-03,1244.4,2017-07-31,1268.9
GD,2017,8,0.03558984591835222,GD_2017-08,2017-08-01,1272.4,2017-08-31,1318.5
GD,2017,9,-0.034179572326351486,GD_2017-09,2017-09-01,1327.3,2017-09-29,1282.7
GD,2017,10,-0.009166828792938172,GD_2017-10,2017-10-02,1282.2,2017-10-31,1270.5
GD,2017,11,0.0025133535065336647,GD_2017-11,2017-11-01,1271.6,2017-11-30,1274.8
GD,2017,12,0.024274537619049893,GD_2017-12,2017-12-01,1277.9,2017-12-29,1309.3
GD,2018,1,0.02217787209945562,GD_2018-01,2018-01-02,1311.0,2018-01-31,1340.4
GD,2018,2,-0.022730808769494928,GD_2018-02,2018-02-01,1348.2,2018-02-28,1317.9
GD,2018,3,0.009483778073283612,GD_2018-03,2018-03-01,1311.8,2018-03-29,1324.3
GD,2018,4,-0.008679627304307583,GD_2018-04,2018-04-02,1330.7,2018-04-30,1319.2
GD,2018,5,-0.006427937651398751,GD_2018-05,2018-05-01,1311.0,2018-05-31,1302.6
GD,2018,6,-0.03793221131836817,GD_2018-06,2018-06-01,1303.0,2018-06-29,1254.5
GD,2018,7,-0.023849019470539495,GD_2018-07,2018-07-02,1256.0,2018-07-31,1226.4
GD,2018,8,-0.02189568088542865,GD_2018-08,2018-08-01,1228.2,2018-08-31,1201.6
GD,2018,9,-0.006595173548484856,GD_2018-09,2018-09-04,1201.8,2018-09-28,1193.9
GD,2018,10,0.01567781271922979,GD_2018-10,2018-10-01,1196.1,2018-10-31,1215.0
GD,2018,11,0.0037664827954768648,GD_2018-11,2018-11-01,1219.0,2018-11-30,1223.6
GD,2018,12,0.04265123752213455,GD_2018-12,2018-12-03,1227.8,2018-12-31,1281.3
GD,2019,1,0.026204380160735077,GD_2019-01,2019-01-02,1288.1,2019-01-31,1322.3
GD,2019,2,-0.007494073905529918,GD_2019-02,2019-02-01,1326.0,2019-02-28,1316.1
GD,2019,3,-0.01189257120818188,GD_2019-03,2019-03-01,1311.1,2019-03-29,1295.6
GD,2019,4,-0.008904778342959722,GD_2019-04,2019-04-01,1297.2,2019-04-30,1285.7
GD,2019,5,0.017740534687823776,GD_2019-05,2019-05-01,1285.0,2019-05-31,1308.0
GD,2019,6,0.07427666540720816,GD_2019-06,2019-06-03,1312.5,2019-06-28,1413.7
GD,2019,7,0.020858393994216122,GD_2019-07,2019-07-01,1399.6,2019-07-31,1429.1
GD,2019,8,0.07058874133984669,GD_2019-08,2019-08-01,1419.2,2019-08-30,1523.0
GD,2019,9,-0.041790760073138235,GD_2019-09,2019-09-03,1531.9,2019-09-30,1469.2
GD,2019,10,0.024593594519492615,GD_2019-10,2019-10-01,1478.0,2019-10-31,1514.8
GD,2019,11,-0.032658148584865265,GD_2019-11,2019-11-01,1518.8,2019-11-29,1470.0
GD,2019,12,0.03528127003784675,GD_2019-12,2019-12-02,1470.3,2019-12-31,1523.1
GD,2020,1,0.037871380993977626,GD_2020-01,2020-01-02,1526.0,2020-01-31,1584.9
GD,2020,2,-0.019656186648500048,GD_2020-02,2020-02-03,1597.8,2020-02-28,1566.7
GD,2020,3,-0.0028274342608738145,GD_2020-03,2020-03-02,1593.8,2020-03-31,1589.3
GD,2020,4,0.0638540664913715,GD_2020-04,2020-04-01,1589.4,2020-04-30,1694.2
GD,2020,5,0.026629480510416373,GD_2020-05,2020-05-01,1697.1,2020-05-29,1742.9
GD,2020,6,0.028562908416765877,GD_2020-06,2020-06-01,1749.8,2020-06-30,1800.5
GD,2020,7,0.08739947889897272,GD_2020-07,2020-07-01,1803.3,2020-07-31,1968.0
GD,2020,8,-0.007432347078227406,GD_2020-08,2020-08-03,1985.2,2020-08-31,1970.5
GD,2020,9,-0.04451842716862391,GD_2020-09,2020-09-01,1977.4,2020-09-30,1891.3
GD,2020,10,-0.005992964291863275,GD_2020-10,2020-10-01,1891.2,2020-10-30,1879.9
GD,2020,11,-0.061616652584607634,GD_2020-11,2020-11-02,1891.0,2020-11-30,1778.0
GD,2020,12,0.06248971816194742,GD_2020-12,2020-12-01,1780.3,2020-12-31,1895.1
GD,2021,1,-0.03653374333245595,GD_2021-01,2021-01-04,1917.8,2021-01-29,1849.0
GD,2021,2,-0.07583352688523973,GD_2021-02,2021-02-01,1865.0,2021-02-26,1728.8
GD,2021,3,-0.014247070194915668,GD_2021-03,2021-03-01,1739.0,2021-03-31,1714.4
GD,2021,4,0.033770862426246565,GD_2021-04,2021-04-01,1709.0,2021-04-30,1767.7
GD,2021,5,0.07026919584655615,GD_2021-05,2021-05-03,1774.8,2021-05-28,1904.0
GD,2021,6,-0.07354335128162752,GD_2021-06,2021-06-01,1906.8,2021-06-30,1771.6
GD,2021,7,0.02005079704556122,GD_2021-07,2021-07-01,1777.5,2021-07-30,1813.5
GD,2021,8,0.0006610842021282954,GD_2021-08,2021-08-02,1814.6,2021-08-31,1815.8
GD,2021,9,-0.034032500227321315,GD_2021-09,2021-09-01,1817.1,2021-09-30,1756.3
GD,2021,10,0.015080345655597486,GD_2021-10,2021-10-01,1757.2,2021-10-29,1783.9
GD,2021,11,-0.00584172868374511,GD_2021-11,2021-11-01,1785.5,2021-11-30,1775.1
GD,2021,12,0.028399024425951366,GD_2021-12,2021-12-01,1777.4,2021-12-31,1828.6
GD,2022,1,-0.01700383244869895,GD_2022-01,2022-01-03,1826.8,2022-01-31,1796.0
GD,2022,2,0.05504687238815129,GD_2022-02,2022-02-01,1798.9,2022-02-28,1900.7
GD,2022,3,0.02181377135010539,GD_2022-03,2022-03-01,1909.0,2022-03-31,1951.1
GD,2022,4,-0.01593142333020651,GD_2022-04,2022-04-01,1942.4,2022-04-29,1911.7
GD,2022,5,-0.026367278774990056,GD_2022-05,2022-05-02,1894.5,2022-05-31,1845.2
GD,2022,6,-0.01793155276143842,GD_2022-06,2022-06-01,1840.0,2022-06-30,1807.3
GD,2022,7,-0.024265978759293632,GD_2022-07,2022-07-01,1810.3,2022-07-29,1766.9
GD,2022,8,-0.031701373530035735,GD_2022-08,2022-08-01,1772.2,2022-08-31,1716.9
GD,2022,9,-0.024177522789467398,GD_2022-09,2022-09-01,1708.0,2022-09-30,1667.2
GD,2022,10,-0.018000002775974425,GD_2022-10,2022-10-03,1670.5,2022-10-31,1640.7
GD,2022,11,0.05426370671672396,GD_2022-11,2022-11-01,1660.6,2022-11-30,1753.2
GD,2022,12,0.02388388264223885,GD_2022-12,2022-12-01,1783.1,2022-12-30,1826.2
GD,2023,1,0.05029909920981248,GD_2023-01,2023-01-03,1841.6,2023-01-31,1936.6
GD,2023,2,-0.05677722288589507,GD_2023-02,2023-02-01,1944.0,2023-02-28,1836.7
GD,2023,3,0.07208674862578783,GD_2023-03,2023-03-01,1839.5,2023-03-31,1977.0
GD,2023,4,0.00456244054315907,GD_2023-04,2023-04-03,1990.0,2023-04-28,1999.1
GD,2023,5,-0.01837954720691662,GD_2023-05,2023-05-01,2009.7,2023-05-31,1973.1
GD,2023,6,-0.026544121163759912,GD_2023-06,2023-06-01,1981.3,2023-06-30,1929.4
GD,2023,7,0.024080302616153966,GD_2023-07,2023-07-03,1932.5,2023-07-31,1979.6
GD,2023,8,-0.019379564313923788,GD_2023-08,2023-08-01,1985.1,2023-08-31,1947.0
GD,2023,9,-0.05291296322077991,GD_2023-09,2023-09-01,1957.8,2023-09-29,1856.9
GD,2023,10,0.06735382606058987,GD_2023-10,2023-10-02,1864.4,2023-10-31,1994.3
GD,2023,11,0.021124070441624298,GD_2023-11,2023-11-01,2004.8,2023-11-30,2047.6
GD,2023,12,0.007412285953523077,GD_2023-12,2023-12-01,2056.5,2023-12-29,2071.8
GD,2024,1,-0.01299001775069535,GD_2024-01,2024-01-02,2084.3,2024-01-31,2057.4
GD,2024,2,-0.0015561934765340728,GD_2024-02,2024-02-01,2057.9,2024-02-29,2054.7
GD,2024,3,0.07208944588915246,GD_2024-03,2024-03-01,2072.2,2024-03-28,2227.1
GD,2024,4,0.019158429955047723,GD_2024-04,2024-04-01,2259.2,2024-04-30,2302.9
GD,2024,5,0.01081277900756903,GD_2024-05,2024-05-01,2308.8,2024-05-31,2333.9
GD,2024,6,-0.0035839273791163843,GD_2024-06,2024-06-03,2348.0,2024-06-28,2339.6
GD,2024,7,0.03475744661555034,GD_2024-07,2024-07-01,2355.2,2024-07-31,2438.5
GD,2024,8,0.014032919609721908,GD_2024-08,2024-08-01,2469.6,2024-08-30,2504.5
GD,2024,9,0.05197132050261747,GD_2024-09,2024-09-03,2513.8,2024-09-30,2647.9
